Date,STILag0,STILag1,SnP500,DowJones,UKFTSE,HSI,KLSE,CrudeOilSGD,SGMSCIFutures,US-SGD,EUR-SGD,GBP-SGD,JPY-SGD,USEFFR,SORA,Up1Down0
8/9/2016,2894.48,2893.65,2181.3,18479.91,6858.7,23919.33984,1691.38,63.9065,319.9,1.3517,1.514,1.7969,0.0132,0.4,0.0184,1
9/9/2016,2873.33,2894.48,2127.81,18085.45,6777,24099.69922,1686.44,62.1108,317,1.3591,1.5217,1.7969,0.0132,0.4,0.0282,0
13/9/2016,2818.38,2873.33,2127.02,18066.75,6665.6,23215.75977,1677.18,61.8523,310,1.3664,1.5238,1.8079,0.0133,0.4,0.041,0
14/9/2016,2809.35,2818.38,2125.77,18034.77,6673.3,23190.64063,1661.39,59.5955,308.5,1.3636,1.5328,1.8024,0.0133,0.4,0.0721,0
15/9/2016,2805.52,2809.35,2147.26,18212.48,6730.3,23335.58984,1652.99,60.1893,308.3,1.3635,1.533,1.8073,0.0134,0.4,0.0343,0
19/9/2016,2852.14,2827.45,2139.12,18120.17,6813.6,23550.44922,1651.71,59.6744,312.5,1.3618,1.526,1.7791,0.0134,0.4,0.0477,1
20/9/2016,2854.69,2852.14,2139.76,18129.96,6830.8,23530.85938,1655.78,61.0967,312.3,1.3619,1.5221,1.7759,0.0134,0.4,0.0441,1
21/9/2016,2850.74,2854.69,2163.12,18293.7,6834.8,23669.90039,1658.73,61.7112,312.6,1.3534,1.5181,1.7672,0.0135,0.4,0.0439,0
22/9/2016,2846.06,2850.74,2177.18,18392.46,6911.4,23759.80078,1669.66,62.2822,313.1,1.3562,1.5147,1.7641,0.0135,0.4,0.0476,0
23/9/2016,2856.95,2846.06,2164.69,18261.45,6909.4,23686.48047,1670.99,60.5965,313.5,1.3592,1.5197,1.7735,0.0135,0.4,0.0532,1
26/9/2016,2849.94,2856.95,2146.1,18094.83,6818,23317.91992,1669.5,62.151,312.3,1.3608,1.5274,1.7629,0.0136,0.4,0.0705,0
27/9/2016,2860.23,2849.94,2159.93,18228.3,6807.7,23571.90039,1664.72,61.1193,313.8,1.3596,1.5302,1.764,0.0135,0.4,0.0743,1
28/9/2016,2858.01,2860.23,2171.37,18339.24,6849.4,23619.65039,1664.96,64.0622,313.4,1.3592,1.5246,1.7686,0.0135,0.4,0.1344,0
29/9/2016,2885.71,2858.01,2151.13,18143.45,6919.4,23739.4707,1669.64,65.2045,317.2,1.3643,1.525,1.7716,0.0135,0.4,0.1821,1
30/9/2016,2869.47,2885.71,2168.27,18308.15,6899.3,23297.15039,1652.55,65.4785,315.2,1.3628,1.531,1.7684,0.0134,0.29,0.1248,0
4/10/2016,2884.64,2870.84,2150.49,18168.45,7074.3,23689.43945,1661.25,67.4317,316.7,1.3709,1.5301,1.7545,0.0133,0.4,0.0369,1
5/10/2016,2881.79,2884.64,2159.73,18281.03,7033.3,23788.31055,1662.92,68.02,317.3,1.37,1.5371,1.745,0.0132,0.4,0.0452,0
6/10/2016,2885.22,2881.79,2160.77,18268.5,7000,23952.5,1666.73,69.3727,317.7,1.3724,1.5341,1.7452,0.0132,0.4,0.0621,1
7/10/2016,2875.24,2885.22,2153.74,18240.49,7044.4,23851.82031,1665.38,68.0735,315.9,1.3733,1.5298,1.7011,0.0133,0.4,0.1203,0
11/10/2016,2856.13,2870.24,2136.73,18128.66,7070.9,23549.51953,1668.72,69.9485,312.8,1.3795,1.5318,1.697,0.0133,0.41,0.1175,0
12/10/2016,2813.71,2856.13,2139.18,18144.2,7024,23407.05078,1667.03,68.9874,308.3,1.3835,1.5225,1.6901,0.0133,0.41,0.1134,0
13/10/2016,2805.48,2813.71,2132.55,18098.94,6977.7,23031.30078,1665.02,69.9172,308.1,1.3815,1.524,1.6867,0.0133,0.41,0.038,0
14/10/2016,2815.24,2805.48,2132.98,18138.38,7013.6,23233.31055,1658.97,69.9528,309.3,1.3903,1.5268,1.6889,0.0133,0.41,0.0842,1
17/10/2016,2817.07,2815.24,2126.5,18086.4,6947.6,23037.53906,1653.71,70.1875,309.2,1.3894,1.5257,1.6943,0.0134,0.41,0.0289,1
18/10/2016,2830.63,2817.07,2139.6,18161.94,7000.1,23394.39063,1667.57,70.8665,310.9,1.3857,1.5277,1.6942,0.0133,0.41,0.0305,1
19/10/2016,2844.62,2830.63,2144.29,18202.62,7021.9,23304.9707,1668.27,71.7325,312.1,1.3867,1.5204,1.7051,0.0134,0.41,0.0475,1
20/10/2016,2842.62,2844.62,2141.34,18162.35,7026.9,23374.40039,1667.18,70.4375,312.3,1.3921,1.5198,1.7029,0.0134,0.41,0.0586,0
24/10/2016,2856.68,2831.06,2151.33,18223.03,6986.4,23604.08008,1677.76,70.3214,314,1.3934,1.5165,1.7019,0.0134,0.41,0.1838,1
25/10/2016,2854.05,2856.68,2143.16,18169.27,7017.6,23565.10938,1677.43,68.5858,313.5,1.3898,1.5158,1.703,0.0133,0.41,0.0858,0
26/10/2016,2828.57,2854.05,2139.43,18199.33,6958.1,23325.42969,1673.92,68.4938,310.4,1.3909,1.5109,1.6904,0.0133,0.41,0.0658,0
27/10/2016,2828.94,2828.57,2133.04,18169.68,6986.6,23132.34961,1669.03,69.251,310.3,1.3948,1.5167,1.7008,0.0133,0.41,0.0655,1
28/10/2016,2816.26,2828.94,2126.41,18161.19,6996.3,22954.81055,1670.27,67.7476,308.7,1.3921,1.519,1.697,0.0133,0.41,0.0964,0
31/10/2016,2813.87,2816.26,2126.15,18142.42,6954.2,22934.53906,1672.46,65.2062,308.2,1.391,1.527,1.6978,0.0133,0.31,0.0731,0
1/11/2016,2813.69,2813.87,2111.72,18037.1,6917.1,23147.07031,1670.93,64.4161,308.8,1.3885,1.5267,1.7026,0.0133,0.41,0.0734,0
2/11/2016,2807.14,2813.69,2097.94,17959.64,6845.4,22810.5,1659.6,63.238,307.9,1.3844,1.5348,1.6995,0.0134,0.41,0.0796,0
3/11/2016,2802.08,2807.14,2088.66,17930.67,6790.5,22683.50977,1648.08,61.9445,308,1.3839,1.5353,1.7023,0.0134,0.41,0.0413,0
4/11/2016,2788.8,2802.08,2085.18,17888.28,6693.3,22642.61914,1648.24,61.0401,305.9,1.3834,1.5365,1.7247,0.0134,0.41,0.0768,0
7/11/2016,2800.95,2788.8,2131.52,18259.6,6806.9,22801.40039,1650.59,62.3344,308.9,1.3894,1.5381,1.7298,0.0133,0.41,0.055,1
8/11/2016,2820.24,2800.95,2139.56,18332.74,6843.1,22909.4707,1663.82,62.2641,311.4,1.3864,1.5354,1.7227,0.0132,0.41,0.0802,1
9/11/2016,2789.88,2820.24,2163.26,18589.69,6911.8,22415.18945,1647.62,63.3222,308.2,1.3991,1.5284,1.7177,0.0132,0.41,0.0833,0
10/11/2016,2834.09,2789.88,2167.48,18807.88,6828,22839.10938,1652.74,62.6755,313.1,1.4115,1.5269,1.7363,0.0132,0.41,0.0815,1
14/11/2016,2787.27,2814.6,2164.2,18868.69,6753.2,22222.2207,1616.64,61.7684,307.2,1.4149,1.5303,1.7777,0.0131,0.41,0.0969,0
15/11/2016,2797.55,2787.27,2180.39,18923.06,6792.7,22323.91016,1630.56,64.6597,309.2,1.4134,1.5195,1.7697,0.013,0.41,0.0761,1
16/11/2016,2793.99,2797.55,2176.94,18868.14,6749.7,22280.5293,1627.63,65.0059,309.6,1.4151,1.5163,1.7604,0.013,0.41,0.0781,0
17/11/2016,2813.48,2793.99,2187.12,18903.82,6794.7,22262.88086,1626.77,64.9571,311.3,1.4208,1.5135,1.7585,0.0129,0.41,0.0494,1
18/11/2016,2838.65,2813.48,2181.9,18867.93,6775.8,22344.21094,1623.8,66.0924,314,1.4258,1.5112,1.7653,0.0129,0.41,0.0495,1
21/11/2016,2816.67,2838.65,2198.18,18956.69,6778,22357.7793,1627.28,69.1994,312.8,1.424,1.5105,1.7587,0.0129,0.41,0.1094,0
22/11/2016,2822.2,2816.67,2202.94,19023.87,6819.7,22678.07031,1629.32,68.3701,313.9,1.4238,1.5124,1.7759,0.0128,0.41,0.0849,1
23/11/2016,2839.69,2822.2,2204.72,19083.18,6817.7,22676.68945,1630.38,68.8085,315.8,1.432,1.5131,1.7679,0.0127,0.41,0.0742,1
25/11/2016,2859.33,2843.72,2213.35,19152.14,6840.8,22723.44922,1627.26,65.6167,319.3,1.4292,1.5113,1.7827,0.0126,0.41,0.3243,1
28/11/2016,2874.65,2859.33,2201.72,19097.9,6799.5,22830.57031,1628.66,66.6518,321.2,1.4241,1.5124,1.7783,0.0127,0.41,0.1918,1
29/11/2016,2879.14,2874.65,2204.66,19121.6,6772,22737.07031,1626.93,64.5229,321.6,1.425,1.511,1.7655,0.0127,0.41,0.2422,1
30/11/2016,2905.17,2879.14,2198.81,19123.58,6783.8,22789.76953,1619.12,70.5377,322.9,1.4337,1.5163,1.7786,0.0125,0.31,0.0649,1
1/12/2016,2928.58,2905.17,2191.08,19191.93,6752.9,22878.23047,1626.44,72.9902,326,1.4262,1.519,1.7942,0.0125,0.41,0.0459,1
2/12/2016,2919.37,2928.58,2191.95,19170.42,6730.7,22564.82031,1628.96,73.3408,325.7,1.4195,1.5196,1.794,0.0125,0.41,0.0498,0
5/12/2016,2943.05,2919.37,2204.71,19216.24,6746.8,22505.55078,1624.97,72.6871,328.5,1.4188,1.5072,1.8045,0.0125,0.41,0.0963,1
6/12/2016,2949.12,2943.05,2212.23,19251.78,6779.8,22675.15039,1629.73,72.4165,329.3,1.4208,1.526,1.806,0.0125,0.41,0.1152,1
7/12/2016,2959.84,2949.12,2241.35,19549.62,6902.2,22800.91992,1632.47,70.7669,331.6,1.4168,1.5223,1.7986,0.0125,0.41,0.0639,1
8/12/2016,2958.86,2959.84,2246.19,19614.81,6931.6,22861.83984,1643.75,72.6374,331,1.423,1.5243,1.7889,0.0125,0.41,0.1106,0
9/12/2016,2956.13,2958.86,2259.53,19756.85,6954.2,22760.98047,1641.42,73.6572,329.6,1.4306,1.5111,1.7895,0.0124,0.41,0.1152,0
13/12/2016,2955.23,2952.19,2271.72,19911.21,6968.6,22446.69922,1645.28,74.672,331.2,1.4241,1.5151,1.8049,0.0124,0.41,0.3858,0
14/12/2016,2954.06,2955.23,2253.28,19792.53,6949.2,22456.61914,1643.29,73.1401,331.4,1.4371,1.5138,1.8028,0.0123,0.41,0.3725,0
15/12/2016,2930.77,2954.06,2262.03,19852.24,6999,22059.40039,1636.99,75.274,326.3,1.4425,1.5118,1.8023,0.0122,0.66,0.3876,0
16/12/2016,2937.86,2930.77,2258.07,19843.41,7011.6,22020.75,1637.79,76.735,327.7,1.4454,1.503,1.7916,0.0123,0.66,0.248,1
19/12/2016,2913.08,2937.86,2262.53,19883.06,7017.2,21832.67969,1634.3,76.8674,325.6,1.4491,1.5092,1.8033,0.0124,0.66,0.3729,0
20/12/2016,2911.31,2913.08,2270.76,19974.62,7044,21729.06055,1634.52,77.3549,325.5,1.4461,1.5064,1.7929,0.0123,0.66,0.2941,0
21/12/2016,2901.7,2911.31,2265.18,19941.96,7041.4,21809.80078,1629.59,75.9463,324,1.4451,1.5007,1.785,0.0123,0.66,0.2255,0
22/12/2016,2882.04,2901.7,2260.96,19918.88,7063.7,21636.19922,1623.2,76.4684,320.5,1.4511,1.5063,1.7842,0.0123,0.66,0.109,0
23/12/2016,2871.05,2882.04,2263.79,19933.81,7068.2,21574.75977,1617.15,77.0599,319,1.446,1.5131,1.7802,0.0123,0.66,0.2062,0
28/12/2016,2898.3,2885.76,2249.92,19833.68,7106.1,21754.74023,1630.3,77.7707,322.8,1.4505,1.5161,1.7786,0.0124,0.66,0.4048,1
29/12/2016,2889.15,2898.3,2249.26,19819.78,7120.3,21790.91016,1637.93,78.0439,321.5,1.4483,1.5107,1.7727,0.0124,0.66,0.4114,0
30/12/2016,2880.76,2889.15,2238.83,19762.6,7142.8,22000.56055,1641.73,77.9574,319.8,1.4483,1.5289,1.7763,0.0124,0.55,0.4595,0
3/1/2017,2898.97,2880.76,2257.83,19881.76,7177.9,22150.40039,1635.53,76.2428,320.5,1.4503,1.5176,1.7815,0.0123,0.66,0.2354,1
4/1/2017,2921.31,2898.97,2270.75,19942.16,7189.7,22134.4707,1647.47,76.7186,323.4,1.44,1.5088,1.773,0.0123,0.66,0.1257,1
5/1/2017,2954.14,2921.31,2269,19899.29,7195.3,22456.68945,1659.82,76.7951,327.6,1.4284,1.5102,1.7728,0.0124,0.66,0.104,1
6/1/2017,2962.63,2954.14,2276.98,19963.8,7210.1,22503.00977,1675.49,77.2484,328.6,1.4396,1.5148,1.7737,0.0123,0.66,0.1122,1
9/1/2017,2981.54,2962.63,2268.9,19887.38,7237.8,22558.68945,1667.9,74.5357,329.6,1.4363,1.5151,1.7637,0.0124,0.66,0.0523,1
10/1/2017,3006.02,2981.54,2268.9,19855.53,7275.5,22744.84961,1672.05,73.17,333.1,1.4363,1.5191,1.7456,0.0124,0.66,0.0301,1
11/1/2017,3000.94,3006.02,2275.32,19954.28,7290.5,22935.34961,1675.21,74.481,332.7,1.4268,1.5166,1.7483,0.0124,0.66,0.0378,0
12/1/2017,2993,3000.94,2270.44,19891,7292.4,22829.01953,1677.76,75.6149,332.4,1.4268,1.5106,1.7404,0.0124,0.66,0.0555,0
13/1/2017,3025.07,2993,2274.64,19885.73,7337.8,22937.38086,1672.5,75.0357,335.9,1.4269,1.5129,1.7334,0.0125,0.66,0.1292,1
17/1/2017,3012.77,3013.12,2267.89,19826.77,7220.4,22840.9707,1663.03,75.6676,334,1.4154,1.5158,1.7213,0.0126,0.66,0.1605,0
18/1/2017,3000.22,3012.77,2271.89,19804.72,7247.6,23098.25977,1665.02,74.6516,333.3,1.4297,1.5169,1.7567,0.0125,0.66,0.1319,0
19/1/2017,3008.22,3000.22,2263.69,19732.4,7208.4,23049.96094,1666.51,74.5481,333.8,1.4259,1.5189,1.752,0.0124,0.66,0.0983,1
20/1/2017,3011.08,3008.22,2271.31,19827.25,7198.4,22885.91016,1664.89,75.9345,334.5,1.4254,1.5196,1.7587,0.0124,0.66,0.0598,1
23/1/2017,3025.48,3011.08,2265.2,19799.85,7151.2,22898.51953,1671.31,74.9751,335.8,1.4178,1.5217,1.7594,0.0126,0.66,0.0799,1
24/1/2017,3041.95,3025.48,2280.07,19912.71,7150.3,22949.85938,1680.69,75.2979,338,1.4215,1.5255,1.7746,0.0125,0.66,0.0865,1
25/1/2017,3039.94,3041.95,2298.37,20068.51,7164.4,23049.11914,1683.93,74.9253,337.6,1.4131,1.5245,1.7808,0.0125,0.66,0.0685,0
26/1/2017,3051.78,3039.94,2296.68,20100.91,7161.5,23374.16992,1692.22,76.6674,340.5,1.4266,1.5195,1.7852,0.0125,0.66,0.1849,1
27/1/2017,3064.85,3051.78,2294.69,20093.78,7184.5,23360.7793,1686.36,76.1192,343.3,1.4318,1.5236,1.7964,0.0124,0.66,0.5198,1
2/2/2017,3044.08,3067.49,2280.85,19884.91,7140.8,23184.51953,1673.48,76.0416,337.8,1.411,1.5214,1.7879,0.0125,0.66,0.2009,0
3/2/2017,3041.94,3044.08,2297.42,20071.46,7188.3,23129.21094,1685.01,75.9514,337.3,1.4075,1.5193,1.7674,0.0125,0.66,0.4127,0
6/2/2017,3056.91,3041.94,2292.56,20052.42,7172.2,23348.24023,1691.24,74.9948,339.2,1.4083,1.5176,1.7573,0.0126,0.66,0.3364,1
7/2/2017,3071.64,3056.91,2293.08,20090.29,7186.2,23331.57031,1688.84,72.7258,340.8,1.4181,1.5149,1.7579,0.0126,0.66,0.1171,1
8/2/2017,3066.53,3071.64,2294.67,20054.34,7188.8,23485.13086,1688.5,74.3451,339.6,1.4165,1.5144,1.7723,0.0127,0.66,0.1515,0
10/2/2017,3100.39,3079.96,2316.1,20269.37,7258.8,23574.98047,1698.94,76.4646,344,1.422,1.5153,1.7768,0.0125,0.66,0.5471,1
13/2/2017,3111.63,3100.39,2328.25,20412.16,7278.9,23710.98047,1710.24,75.4429,344.9,1.4243,1.511,1.7765,0.0125,0.66,0.6944,1
14/2/2017,3072.47,3111.63,2337.58,20504.41,7268.6,23703.00977,1708.9,75.3428,340.2,1.421,1.5082,1.782,0.0124,0.66,0.3852,0
15/2/2017,3088.48,3072.47,2349.25,20611.86,7302.4,23994.86914,1709.79,75.9126,340.9,1.419,1.5021,1.7706,0.0124,0.66,0.1524,1
16/2/2017,3096.69,3088.48,2347.22,20619.77,7277.9,24107.69922,1707.59,76.1933,340.8,1.4164,1.5042,1.7683,0.0125,0.66,0.0975,1
17/2/2017,3107.65,3096.69,2351.16,20624.05,7300,24033.74023,1707.68,76.2354,342.7,1.4187,1.5116,1.7688,0.0126,0.66,0.1687,1
21/2/2017,3094.19,3096.69,2365.38,20743,7274.8,23963.63086,1706.55,77.1448,341.9,1.4204,1.505,1.7693,0.0125,0.66,0.5143,0
22/2/2017,3122.2,3094.19,2362.82,20775.6,7302.3,24201.96094,1708.08,76.3842,346.4,1.4125,1.497,1.7724,0.0125,0.66,0.6109,1
23/2/2017,3137.57,3122.2,2363.81,20810.32,7271.4,24114.85938,1704.48,76.545,347.5,1.4064,1.4921,1.7611,0.0125,0.66,0.5746,1
24/2/2017,3117.03,3137.57,2367.34,20821.76,7243.7,23965.69922,1698.35,75.8769,345.1,1.405,1.4896,1.7674,0.0125,0.66,0.2226,0
27/2/2017,3108.62,3117.03,2369.75,20837.44,7253,23925.05078,1693.84,75.9726,344,1.4042,1.4832,1.7426,0.0125,0.66,0.3106,0
28/2/2017,3096.61,3108.62,2363.64,20812.24,7263.4,23740.73047,1693.77,75.8332,344.4,1.4034,1.4869,1.7477,0.0124,0.57,0.4731,0
1/3/2017,3122.77,3096.61,2395.96,21115.55,7382.9,23776.49023,1697.69,75.8678,345.3,1.4089,1.4864,1.7407,0.0124,0.66,0.305,1
2/3/2017,3136.48,3122.77,2381.92,21002.97,7382.4,23728.07031,1715.67,74.4072,345.4,1.4128,1.4875,1.7329,0.0124,0.66,0.1629,1
3/3/2017,3122.34,3136.48,2383.12,21005.71,7374.3,23552.7207,1708.38,75.0701,344.8,1.41,1.4838,1.7332,0.0124,0.66,0.183,0
6/3/2017,3121.51,3122.34,2375.31,20954.34,7350.1,23596.2793,1727.36,75.0834,344.8,1.4123,1.4965,1.7331,0.0124,0.66,0.2365,0
7/3/2017,3130.44,3121.51,2368.39,20924.76,7339,23681.07031,1728.66,74.5835,346.1,1.4111,1.4941,1.7287,0.0124,0.66,0.1343,1
8/3/2017,3145.29,3130.44,2362.98,20855.73,7334.6,23782.26953,1725.54,71.3709,347.5,1.4183,1.4907,1.7212,0.0124,0.66,0.0555,1
9/3/2017,3118.84,3145.29,2364.87,20858.19,7315,23501.56055,1717.42,70.4275,343.6,1.4205,1.4945,1.7245,0.0123,0.66,0.1194,0
9/3/2017,3118.84,3145.29,2364.87,20858.19,7315,23501.56055,1717.42,70.4559,343.6,1.4205,1.4945,1.7245,0.0123,0.66,0.1194,1
10/3/2017,3133.35,3118.84,2372.6,20902.98,7343.1,23568.66992,1717.58,68.3487,346.6,1.4122,1.5032,1.7271,0.0123,0.66,0.1532,1
13/3/2017,3147.15,3133.35,2373.47,20881.48,7367.1,23829.66992,1721.92,68.4444,348.4,1.4143,1.5097,1.7189,0.0123,0.66,0.1035,1
14/3/2017,3143.4,3147.15,2365.45,20837.37,7357.9,23827.94922,1722.47,68.6015,347.8,1.4156,1.5074,1.7266,0.0123,0.66,0.1423,0
14/3/2017,3143.4,3147.15,2365.45,20837.37,7357.9,23827.94922,1722.47,68.5873,347.8,1.4156,1.5074,1.7266,0.0123,0.66,0.1423,1
15/3/2017,3137.43,3143.4,2385.26,20950.1,7368.6,23792.84961,1717.36,68.8021,346.6,1.4013,1.5017,1.7203,0.0124,0.66,0.1113,0
16/3/2017,3163.52,3137.43,2381.38,20934.55,7416,24288.2793,1737.14,69.1122,349.8,1.4013,1.5048,1.7214,0.0124,0.91,0.3634,1
17/3/2017,3169.38,3163.52,2378.25,20914.62,7425,24309.92969,1745.2,69.0261,350.5,1.4021,1.5094,1.7305,0.0124,0.91,0.4885,1
20/3/2017,3165.7,3169.38,2373.47,20905.86,7429.8,24501.99023,1749.41,68.4181,349.6,1.3967,1.5055,1.7354,0.0124,0.91,0.6229,0
21/3/2017,3158.57,3165.7,2344.02,20668.01,7378.3,24593.11914,1754.67,67.3543,348.3,1.3995,1.499,1.7268,0.0126,0.91,0.343,0
22/3/2017,3118.19,3158.57,2348.45,20661.3,7324.7,24320.41016,1748.3,67.5588,344.2,1.3978,1.5139,1.7476,0.0126,0.91,0.3168,0
22/3/2017,3118.19,3158.57,2348.45,20661.3,7324.7,24320.41016,1748.3,67.5308,344.2,1.3978,1.5139,1.7476,0.0126,0.91,0.3168,1
23/3/2017,3126.93,3118.19,2345.96,20656.58,7340.7,24327.69922,1747,66.8853,344.6,1.3994,1.5096,1.7454,0.0126,0.91,0.1248,1
24/3/2017,3142.9,3126.93,2343.98,20596.72,7336.8,24358.26953,1745.75,67.3216,347.1,1.3989,1.5088,1.7518,0.0126,0.91,0.2633,1
27/3/2017,3126.88,3142.9,2341.59,20550.98,7293.5,24193.69922,1744.95,66.7057,345.7,1.3935,1.5137,1.7463,0.0126,0.91,0.2306,0
28/3/2017,3157.82,3126.88,2358.57,20701.5,7343.4,24345.86914,1754.42,67.7868,348.7,1.398,1.5141,1.7506,0.0126,0.91,0.195,1
29/3/2017,3184.57,3157.82,2361.13,20659.32,7373.7,24392.05078,1750.41,69.1114,351.3,1.3943,1.5115,1.7355,0.0126,0.91,0.4827,1
29/3/2017,3184.57,3157.82,2361.13,20659.32,7373.7,24392.05078,1750.41,69.1323,351.3,1.3943,1.5115,1.7355,0.0126,0.91,0.4827,1
30/3/2017,3173.24,3184.57,2368.06,20728.49,7369.5,24301.08984,1749.25,70.2519,350.8,1.3982,1.4999,1.7339,0.0125,0.91,0.4343,0
31/3/2017,3175.11,3173.24,2362.72,20663.22,7322.9,24111.58984,1740.09,71.0103,349.4,1.397,1.4925,1.7431,0.0125,0.82,0.5687,1
3/4/2017,3187.51,3175.11,2358.84,20650.21,7282.7,24261.48047,1745.49,70.2316,350.3,1.3973,1.4907,1.752,0.0126,0.91,0.6962,1
5/4/2017,3176.55,3179.06,2352.95,20648.15,7331.7,24400.80078,1744.67,71.3175,349.4,1.401,1.4925,1.739,0.0127,0.91,0.3076,0
6/4/2017,3175.59,3176.55,2357.49,20662.95,7303.2,24273.7207,1739.56,72.5249,348,1.4026,1.4944,1.7479,0.0127,0.91,0.2147,0
7/4/2017,3177.27,3175.59,2355.54,20656.1,7349.4,24267.30078,1741.72,73.52,348.1,1.4048,1.4923,1.748,0.0126,0.91,0.1849,1
10/4/2017,3181.45,3177.27,2357.16,20658.02,7348.9,24262.17969,1739.52,74.6269,348.7,1.4051,1.4875,1.7393,0.0127,0.91,0.2675,1
11/4/2017,3174.75,3181.45,2353.78,20651.3,7365.5,24088.46094,1735.84,74.9514,347.9,1.4038,1.4884,1.7449,0.0128,0.91,0.3735,0
12/4/2017,3186.01,3174.75,2344.93,20591.86,7349,24313.5,1744.08,74.301,349,1.395,1.4887,1.7518,0.0128,0.91,0.4849,1
13/4/2017,3169.24,3186.01,2328.95,20453.25,7327.6,24261.66016,1738.18,73.8993,347.5,1.3982,1.4884,1.7505,0.0128,0.91,0.7076,0
18/4/2017,3137.54,3138.3,2342.19,20523.28,7147.5,23924.53906,1740.6,73.7419,343.6,1.3959,1.4882,1.7555,0.0129,0.91,0.3628,0
19/4/2017,3126.28,3137.54,2338.17,20404.49,7114.4,23825.88086,1738.95,71.2515,342.5,1.3986,1.4971,1.7924,0.0128,0.91,0.247,0
20/4/2017,3137.88,3126.28,2355.84,20578.71,7118.5,24056.98047,1741.61,70.995,343.8,1.3979,1.4972,1.7866,0.0128,0.91,0.362,1
21/4/2017,3139.83,3137.88,2348.69,20547.76,7114.6,24042.01953,1756.05,69.3952,344,1.3969,1.4983,1.7902,0.0128,0.91,0.4809,1
25/4/2017,3163.93,3144.03,2388.61,20996.12,7275.6,24455.93945,1765.8,68.691,348.1,1.394,1.5136,1.7798,0.0126,0.91,0.4835,1
26/4/2017,3173.76,3163.93,2387.45,20975.09,7288.7,24578.42969,1768.92,68.7665,349.8,1.3962,1.5232,1.7886,0.0126,0.91,0.5996,1
27/4/2017,3171.36,3173.76,2388.77,20981.33,7237.2,24698.48047,1767.92,68.6033,349.6,1.3969,1.5218,1.7923,0.0126,0.91,0.3922,0
28/4/2017,3175.44,3171.36,2384.2,20940.51,7203.9,24615.13086,1768.06,68.7066,347.6,1.397,1.5176,1.8011,0.0125,0.83,0.4526,1
2/5/2017,3211.11,3175.44,2391.17,20949.89,7250.1,24696.13086,1778.47,67.1192,352.6,1.3938,1.5229,1.7996,0.0124,0.91,0.446,1
4/5/2017,3228.62,3237.81,2389.52,20951.47,7248.1,24683.88086,1758.67,63.6195,357.2,1.4005,1.5214,1.7983,0.0124,0.91,0.3957,1
5/5/2017,3229.73,3228.62,2399.29,21006.94,7297.4,24476.34961,1762.74,65.1226,356.5,1.4048,1.5374,1.8097,0.0125,0.91,0.469,1
8/5/2017,3236.98,3229.73,2399.38,21012.28,7300.9,24577.91016,1768.15,65.4028,358,1.4057,1.542,1.8233,0.0124,0.91,0.4946,1
9/5/2017,3249.97,3236.98,2396.92,20975.78,7342.2,24889.0293,1766.56,64.8489,359.1,1.4116,1.5356,1.8188,0.0124,0.91,0.4974,1
11/5/2017,3271.11,3249.97,2394.44,20919.42,7386.6,25125.55078,1775.39,67.5104,361,1.4073,1.5342,1.8254,0.0124,0.91,0.505,1
12/5/2017,3255.29,3271.11,2390.9,20896.61,7435.4,25156.33984,1775.87,67.3759,359.4,1.404,1.5294,1.8137,0.0124,0.91,0.5746,0
15/5/2017,3264.21,3255.29,2402.32,20981.94,7454.4,25371.58984,1778.65,68.6694,361.4,1.3978,1.5341,1.8089,0.0123,0.91,0.5159,1
16/5/2017,3227.71,3264.21,2400.67,20979.75,7522,25335.93945,1778.15,67.4748,357.5,1.3951,1.5343,1.8028,0.0124,0.91,0.7252,0
17/5/2017,3224.1,3227.71,2357.03,20606.93,7503.5,25293.63086,1775.65,68.934,357.7,1.3901,1.5472,1.8014,0.0125,0.91,0.582,0
18/5/2017,3221.66,3224.1,2365.72,20663.02,7436.4,25136.51953,1767.17,69.0536,356,1.3926,1.5517,1.8036,0.0125,0.91,0.5199,0
19/5/2017,3216.92,3221.66,2381.73,20804.84,7470.7,25174.86914,1768.28,70.8692,356.3,1.385,1.5472,1.804,0.0125,0.91,0.5588,0
22/5/2017,3213.57,3216.92,2394.02,20894.83,7496.3,25391.33984,1774.95,70.8506,357.7,1.3861,1.5532,1.8037,0.0125,0.91,0.5613,0
23/5/2017,3222.69,3213.57,2398.42,20937.91,7485.3,25403.15039,1767.17,71.3369,359.3,1.3904,1.558,1.8013,0.0124,0.91,0.4187,1
24/5/2017,3231.24,3222.69,2404.39,21012.42,7514.9,25428.5,1771.01,71.6243,359.7,1.3845,1.5548,1.8019,0.0124,0.91,0.4127,1
25/5/2017,3234.37,3231.24,2415.07,21082.95,7517.7,25630.7793,1773.96,67.656,359.9,1.3866,1.5543,1.7952,0.0124,0.91,0.3323,1
26/5/2017,3219.42,3234.37,2415.82,21080.28,7547.6,25639.26953,1772.3,69.1131,357.9,1.3818,1.5539,1.7924,0.0124,0.91,0.4495,0
31/5/2017,3210.82,3204.79,2411.8,21008.65,7520,25660.65039,1765.87,67.6258,356.1,1.3834,1.5479,1.7745,0.0125,0.83,0.4503,0
1/6/2017,3235.96,3210.82,2430.06,21144.18,7543.8,25809.2207,1763.11,66.5517,359.3,1.3864,1.5552,1.7812,0.0124,0.91,0.3647,1
